Date,Open,High,Low,Close,Volume
2021-05-10 00:00:00+00:00,428.4841613769531,750.73046875,0.0,225.08676147460938,5134513237
2021-05-17 00:00:00+00:00,225.36386108398438,225.36386108398438,94.29244995117188,144.61146545410156,5165993358
2021-05-24 00:00:00+00:00,144.17318725585938,163.2674102783203,104.68504333496094,111.35319519042969,2325156025
2021-05-31 00:00:00+00:00,111.45780944824219,136.0807647705078,100.06451416015625,104.58992004394531,1856340144
2021-06-07 00:00:00+00:00,104.49311065673828,106.72016906738281,53.14746856689453,64.56804656982422,2141836162
2021-06-14 00:00:00+00:00,64.3741226196289,70.50425720214844,44.22224044799805,47.21138000488281,1624020557
2021-06-21 00:00:00+00:00,47.159080505371094,47.506439208984375,28.338695526123047,42.89836120605469,1866966762
2021-06-28 00:00:00+00:00,42.926998138427734,59.30305862426758,40.60664367675781,46.851593017578125,3476166822
2021-07-05 00:00:00+00:00,46.76699447631836,48.25943374633789,37.440616607666016,39.690391540527344,1339350866
2021-07-12 00:00:00+00:00,39.68832778930664,40.94959259033203,31.168554306030273,32.381263732910156,1019814972
2021-07-19 00:00:00+00:00,32.37999725341797,45.81135940551758,27.142948150634766,42.58781814575195,2153438223
2021-07-26 00:00:00+00:00,42.63770294189453,48.10708236694336,37.61967849731445,40.91436767578125,2208834706
2021-08-02 00:00:00+00:00,40.90605926513672,65.94182586669922,37.627838134765625,55.23996353149414,3632225258
2021-08-09 00:00:00+00:00,55.19633865356445,76.48641204833984,52.794559478759766,63.49159622192383,5905784625
2021-08-16 00:00:00+00:00,63.44335174560547,70.87496948242188,54.679561614990234,64.81656646728516,3824201678
2021-08-23 00:00:00+00:00,64.65872955322266,74.80036163330078,54.56163024902344,72.12100219726562,4646612739
2021-08-30 00:00:00+00:00,72.09305572509766,83.3899154663086,60.57854080200195,79.27398681640625,5900402458
2021-09-06 00:00:00+00:00,79.31973266601562,86.8572998046875,54.75825881958008,59.54058837890625,5751743386
2021-09-13 00:00:00+00:00,59.4871940612793,61.98952865600586,50.723873138427734,57.18523025512695,2164805436
2021-09-20 00:00:00+00:00,57.17547607421875,57.29520797729492,39.58173370361328,43.6741943359375,2403938612
2021-09-27 00:00:00+00:00,43.77987289428711,52.4561882019043,40.63808822631836,50.2718391418457,1855811521
2021-10-04 00:00:00+00:00,50.308326721191406,57.12453842163086,44.198448181152344,45.07952880859375,2948525699
2021-10-11 00:00:00+00:00,44.9870491027832,47.341392517089844,40.41551971435547,44.102447509765625,2731898187
2021-10-18 00:00:00+00:00,44.10238265991211,48.408390045166016,42.17033386230469,43.403900146484375,1930844235
2021-10-25 00:00:00+00:00,43.36162567138672,51.695953369140625,38.537296295166016,45.03350830078125,3205063016
