cpi_index	cpi_index_dlog	cpi_index_log	dif_dlog_m1_cpi	dif_ln_m1_cpi	gdp	gdp_dlog	gdp_log	intrates	intrates_d	m1	m1_dlog	m1_log
16.050959500000002	0.013423020121662522	2.7757686297206208	0.0058927691776289312	23.203254959355032	952.3	0.016944173255157402	6.8588801112000008	5.19	-0.3299999999999992	191666666666.667	0.019315789299291452	25.979023589075652
16.249685670000002	0.012304935483424818	2.7880735652040456	0.009031042483744312	23.212286001838776	970.1	0.018519047767237672	6.8773991589672384	5.96	0.76999999999999952	195800000000	0.021335977967169128	26.00035956704282
16.448411830000002	0.012155362057785002	2.8002289272618304	0.0057293731283265536	23.218015374967104	995.4	0.025745507457215488	6.9031446664244536	6.02	0.059999999999999608	199333333333.333	0.017884735186111556	26.018244302228932
16.708284509999998	0.01567574759776047	2.8159046748595912	-0.007681034796052976	23.210334340171048	1011.4	0.015946122221428994	6.9190907886458824	6.44	0.4200000000000008	200933333333.333	0.0079947128017074928	26.02623901503064
16.937583929999998	0.01363037904480402	2.8295350539043952	-0.0091612828039964176	23.201173057367056	1032.0	0.020163157395625576	6.939253946041508	7.09	0.64999999999999944	201833333333.333	0.0044690962408076016	26.030708111271448
17.19745661	0.015226447469314674	2.8447615013737096	-0.007166530492211276	23.19400652687484	1040.7	0.0083948966023053024	6.9476488426438136	7.82	0.73000000000000048	203466666666.667	0.0080599169771033984	26.038768028248552
17.47261592	0.015873349398955572	2.8606348507726652	-0.0052808931536145744	23.188725633721228	1053.5	0.012224390600430012	6.9598732332442432	6.63	-1.1900000000000004	205633333333.333	0.010592456245340998	26.049360484493892
17.717201970000002	0.013901179566174538	2.87453603033884	-0.0064722048309975296	23.182253428890228	1070.1	0.015634147788712304	6.975507381032956	6.68	0.049999999999999824	207166666666.667	0.007428974735177008	26.056789459229068
17.900641499999998	0.010300519854530954	2.8848365501933708	0.0028070846893983868	23.185060513579628	1088.5	0.01704849964164623	6.9925558806746016	6.12	-0.5599999999999996	209900000000	0.01310760454392934	26.069897063773
18.16051418	0.014413136455598164	2.8992496866489688	0.003372804970375398	23.188433318550004	1091.5	0.0027522953153962248	6.9953081759899984	4.87	-1.25	213666666666.667	0.017785941425973562	26.087683005198972
18.31338046	0.008382278699486712	2.9076319653484556	0.0081725977181745792	23.196605916268176	1137.8	0.041543676326548432	7.0368518523165464	3.38	-1.4900000000000002	217233333333.333	0.01655487641766129	26.104237881616632
18.48153337	0.0091400719899832336	2.9167720373384388	0.011814232506849542	23.208420148775028	1159.4	0.018806056589085964	7.0556579089056328	4.75	1.3700000000000002	221833333333.333	0.020954304496832776	26.125192186113468
18.66497291	0.009876623647467664	2.9266486609859064	0.0072560114296433824	23.215676160204668	1180.3	0.017866013529390656	7.0735239224350232	4.69	-0.059999999999999608	225666666666.667	0.017132635077111046	26.142324821190576
18.80255256	0.0073439741015630672	2.9339926350874696	0.0019187547728942712	23.217594914977564	1193.6	0.011205307014472866	7.084729229449496	4.01	-0.68000000000000064	227766666666.667	0.0092627288744573376	26.151587550065036
18.95541884	0.0080972101811509488	2.9420898452686208	0.01132369006818923	23.228918605045756	1233.8	0.033124887326041908	7.1178541167755384	3.73	-0.2799999999999998	232233333333.333	0.01942090024934018	26.171008450314376
19.07771187	0.006430890604212536	2.9485207358728332	0.009799534017441048	23.238718139063196	1270.1	0.028996799734735568	7.1468509165102736	3.91	0.18000000000000016	236033333333.333	0.016230424621653584	26.187238874936028
19.23057815	0.0079808882785119552	2.9565016241513452	0.012704685070014322	23.251422824133208	1293.8	0.018487987099611304	7.1653389036098848	4.66	0.75	240966666666.667	0.020685573348526276	26.207924448284556
19.42930431	0.010280833656178156	2.9667824578075232	0.013908934817081776	23.265331758950292	1332.0	0.029097947490449804	7.1944368511003344	5.07	0.41000000000000016	246866666666.667	0.024189768473259932	26.232114216757816
19.73503688	0.015613120066625186	2.9823955778741484	0.0041736217322174696	23.269505380682512	1380.7	0.035909044821772264	7.2303458959221072	6.09	1.0199999999999996	251800000000	0.019786741798842656	26.251900958556656
20.14777583	0.020698323780990348	3.0030939016551388	-0.0089853518105047488	23.260520028872004	1417.6	0.026374683928709784	7.256720579850816	7.19	1.1000000000000006	254766666666.667	0.011712971970485598	26.263613930527144
20.54522816	0.01953480599700752	3.0226287076521464	-0.0080867819194199168	23.252433246952584	1436.8	0.013453117697117988	7.2701736975479344	8.29	1.0999999999999988	257700000000	0.011448024077587604	26.275061954604732
21.06497352	0.024982930716566988	3.0476116383687132	-0.012386363129126554	23.240046883823456	1479.1	0.029015376129389204	7.2991890736773232	7.45	-0.83999999999999904	260966666666.667	0.012596567587440432	26.287658522192172
21.69172527	0.029319225492096644	3.07693086386081	-0.012976301413137658	23.22707058241032	1494.7	0.010491723114444796	7.309680796791768	7.96	0.50999999999999976	265266666666.667	0.016342924078958986	26.304001446271128
22.27261714	0.026427129138627324	3.1033579929994372	-0.017046783951686794	23.210023798458632	1534.2	0.026083554733427052	7.3357643515251952	7.90	-0.059999999999999608	267766666666.667	0.0093803451869405312	26.313381791458072
22.89936889	0.027751357792343612	3.1311093507917808	-0.018951648037639048	23.191072150420992	1563.4	0.018853864261034304	7.3546182157862304	8.06	0.16000000000000014	270133333333.333	0.0087997097547045648	26.322181501212776
23.60255378	0.030245566402343104	3.161354917194124	-0.01822530637885622	23.172846844042136	1603.0	0.025013936823322424	7.379632152609552	7.15	-0.91000000000000016	273400000000	0.012020260023486884	26.33420176123626
24.10701251	0.021147856495991492	3.1825027736901156	-0.014949112855314084	23.157897731186824	1619.6	0.010302331548453836	7.3899344841580064	5.49	-1.6600000000000002	275100000000	0.0061987436406774064	26.34040050487694
24.39745845	0.01197619129856875	3.1944789649886844	0.0030562606157289452	23.160953991802552	1656.4	0.022467367513406168	7.4124018516714128	5.34	-0.15000000000000036	279266666666.667	0.015032451914297696	26.355432956791236
24.88663054	0.019851768181121444	3.2143307331698056	-0.0012856344595615354	23.159668357342992	1713.8	0.034066554563605856	7.4464684062350176	6.42	1.08	284500000000	0.018566133721559908	26.373999090512796
25.34522939	0.018259789413884952	3.2325905225836908	-0.011487227329204152	23.148181130013784	1765.9	0.029947348184060196	7.4764157544190784	5.44	-0.97999999999999952	286433333333.333	0.0067725620846808	26.380771652597476
25.63567532	0.01139442597574769	3.2439849485594384	0.0031622081388431588	23.151343338152628	1824.5	0.03264550145742362	7.5090612558765024	5.00	-0.4400000000000004	290633333333.333	0.01455663411459085	26.395328286712068
25.86497474	0.0089047782862454736	3.2528897268456836	0.0080399610221437712	23.159383299174772	1856.9	0.01760245373004743	7.5266637096065504	5.41	0.41000000000000016	295600000000	0.016944739308389246	26.412273026020456
26.2777137	0.015831465269310118	3.268721192114994	-0.0057337692382675168	23.153649529936504	1890.5	0.017932913724437504	7.5445966233309872	5.08	-0.33000000000000008	298600000000	0.010097696031042602	26.4223707220515
26.6598794	0.014438598994429342	3.2831597911094232	0.0032648950117124544	23.15691442494822	1938.4	0.025021546171329236	7.5696181695023168	4.35	-0.73000000000000048	303933333333.333	0.017703494006141796	26.440074216057644
27.1490515	0.01818231911698298	3.3013421102264064	0.0055522005935539912	23.162466625541772	1992.5	0.02752724116205396	7.5971454106643696	4.60	0.25	311233333333.333	0.023734519710536972	26.46380873576818
27.62293697	0.017304367003829758	3.318646477230236	0.0021054802976556708	23.164572105839428	2060.2	0.0334129337852227	7.6305583444495936	5.02	0.41999999999999992	317333333333.333	0.019409847301485428	26.483218583069664
28.00510268	0.013740254912965266	3.3323867321432012	0.0018932057489657872	23.166465311588392	2122.4	0.02974445837393702	7.6603028028235296	5.81	0.79	322333333333.333	0.015633460661931054	26.498852043731596
28.41784164	0.014630442532699294	3.3470171746759004	0.0047259915950017552	23.171191303183396	2168.7	0.02158038585083144	7.6818831886743616	6.07	0.26000000000000068	328633333333.333	0.019356434127701048	26.518208477859296
28.90701373	0.017067080617501062	3.3640842552934016	0.0038109235368821712	23.175002226720276	2208.7	0.018276197465061372	7.7001593861394224	6.29	0.21999999999999976	335566666666.667	0.020878004154383232	26.53908648201368
29.56433874	0.02248460741774494	3.3865688627111464	0.002045664953207904	23.177047891673484	2336.6	0.056292774143624768	7.756452160283048	6.73	0.4400000000000004	343900000000	0.024530272370952844	26.563616754384632
30.25223701	0.02300126977528416	3.4095701324864308	-0.0059906246290055696	23.17105726704448	2398.9	0.026313417652828796	7.7827655779358768	7.85	1.1199999999999992	349800000000	0.017010645146278592	26.580627399530912
30.9554219	0.022978033854006876	3.4325481663404376	-0.0072832803808262624	23.163773986663652	2482.2	0.03413496475954414	7.8169005426954208	9.08	1.2300000000000004	355333333333.333	0.015694753473180612	26.596322153004092
31.73503993	0.024873264649440064	3.4574214309898776	-0.010900051736023376	23.152873934927632	2531.6	0.019706250205730136	7.8366067929011504	9.48	0.40000000000000032	360333333333.33304	0.013973212913416688	26.610295365917508
32.74395739	0.031297006892267996	3.4887184378821456	-0.003923034891845756	23.148950900035784	2595.9	0.025081763379652068	7.8616885562808032	9.06	-0.41999999999999992	370333333333.33304	0.02737397200042224	26.637669337917932
33.79873473	0.031704929882488296	3.520423367764634	-0.010068507351630896	23.138882392684152	2670.4	0.0282949966267676	7.8899835529075696	10.26	1.1999999999999992	378433333333.33304	0.021636422530857404	26.659305760448788
34.86879869	0.031169041225371784	3.5515924089900056	-0.024059694565988112	23.114822698118168	2730.7	0.022329712660353884	7.9123132655679248	12.04	1.7799999999999994	381133333333.33304	0.0071093466593836752	26.666415107108172
36.24459522	0.038697863815248648	3.5902902728052544	-0.020584095602147024	23.09423860251602	2796.5	0.023810648693718404	7.9361239142616432	15.20	3.16	388100000000	0.01811376821310162	26.684528875321272
37.46752547	0.033184297520679084	3.6234745703259336	-0.038869067351969824	23.055369535164052	2799.9	0.001215066978168089	7.9373389812398112	7.07	-8.1299999999999984	385900000000	-0.0056847698312907368	26.678844105489984
38.17071036	0.018593906685070216	3.642068477011004	0.0156243147786439	23.070993849942692	2860.0	0.02123792257408752	7.9585769038138976	10.27	3.1999999999999992	399333333333.33304	0.034218221463714116	26.713062326953696
39.24077433	0.027647890671889996	3.6697163676828936	-0.0027517074519849416	23.068242142490708	2993.5	0.045621646551508912	8.0041985503654064	15.49	5.2200000000000008	409400000000	0.024896183219905056	26.7379585101736
40.32612492	0.027283152281502688	3.696999519964396	-0.013616987218438404	23.054625155272268	3131.8	0.045164647745934872	8.0493631981113424	13.36	-2.1300000000000008	415033333333.33304	0.013666165063064284	26.751624675236668
41.16688947	0.020634759647600644	3.7176342796119968	0.0048978674427666568	23.059523022715036	3167.3	0.011271570811846488	8.0606347689231888	14.73	1.370000000000001	425766666666.66696	0.0255326270903673	26.777157302327032
42.31338658	0.027469223987215852	3.7451035035992128	-0.024732816353443264	23.034790206361592	3261.2	0.029215735865566472	8.0898505047887552	14.70	-0.030000000000001136	426933333333.33304	0.0027364076337725864	26.779893709960808
43.00128484	0.016126491647951102	3.761229995247164	-0.0040201820630643152	23.030770024298528	3283.5	0.006814700842271648	8.0966652056310272	10.85	-3.85	432133333333.33304	0.012106309584886788	26.792000019545692
43.38345054	0.0088480491735913872	3.7700780444207552	0.014707562191171864	23.0454775864897	3273.8	-0.0029585369207723032	8.0937066687102544	12.68	1.83	442433333333.33304	0.023555611364763252	26.815555630910456
44.0102023	0.014343433074252232	3.7844214774950072	-0.0038509437983620384	23.041626642691336	3331.3	0.017411228472123952	8.1111178971823776	12.47	-0.20999999999999908	447100000000	0.010492489275890194	26.826048120186348
44.7745337	0.017218056103847968	3.8016395335988552	-0.006096945043223112	23.035529697648116	3367.1	0.010689221567359298	8.1218071187497376	7.92	-4.5500000000000008	452100000000	0.011121111060624856	26.837169231246972
44.91211335	0.0030680098418538472	3.8047075434407096	0.03632850555137468	23.071858203199488	3407.8	0.012015082031402002	8.1338222007811392	7.94	0.02000000000000046	470266666666.66696	0.039396515393228528	26.8765657466402
44.94268661	0.0006805036835753064	3.8053880471242848	0.02817336149121674	23.100031564690708	3480.3	0.021051575168330672	8.1548737759494704	8.35	0.40999999999999928	484033333333.33304	0.028853865174792048	26.905419611814992
45.46243196	0.011498266569610838	3.8168863136938952	0.01908764592397416	23.11911921061468	3583.8	0.0293051930168442	8.1841789689663152	8.79	0.43999999999999952	499066666666.66696	0.030585912493585	26.936005524308576
45.90574418	0.0097039410763239968	3.8265902547702192	0.01268579320445129	23.131805003819132	3692.3	0.029825880126672644	8.2140048490929872	9.00	0.21000000000000084	510366666666.66696	0.022389734280775288	26.958395258589352
46.36434302	0.0099404396414723984	3.836530694411692	0.0072193041054684496	23.1390243079246	3796.1	0.02772465380934186	8.2417295029023296	9.00	0	519200000000	0.017159743746940848	26.975555002336292
47.02166803	0.01407782297530824	3.850608517387	0.002729295341070692	23.141753603265668	3912.8	0.030279006322817992	8.2720085092251472	9.52	0.5199999999999996	528000000000	0.016807118316378932	26.992362120652672
47.46498025	0.0093836638506044064	3.8599921812376048	0.0080766501779105936	23.149830253443584	4015.0	0.025784117155714272	8.2977926263808608	9.87	0.34999999999999964	537300000000	0.017460314028515	27.009822434681188
47.8777192	0.0086580625614924848	3.8686502437990968	-0.00056385420054105848	23.14926639924304	4087.4	0.017871723693573926	8.3156643500744352	10.37	0.5	541666666666.66696	0.0080942083609514272	27.01791664304214
48.29045816	0.008583743719954296	3.8772339875190512	0.0023105435986132684	23.151576942841656	4147.6	0.014620782609688022	8.3302851326841232	8.06	-2.3099999999999988	547600000000	0.010894287318567564	27.028810930360704
48.73377038	0.0091382392141587936	3.8863722267332104	0.017530007868001186	23.169106950709656	4237.0	0.021325617942435928	8.3516107506265584	8.52	0.45999999999999904	562400000000	0.02666824708215998	27.055479177442864
49.17708259	0.0090554872297987648	3.8954277139630088	0.014723085530419234	23.183830036240076	4302.3	0.015294291776717372	8.3669050424032768	6.95	-1.5699999999999994	575933333333.33304	0.023778572760217996	27.079257750203084
49.48281515	0.0061977266477670768	3.901625440610776	0.028386541339531668	23.212216577579608	4394.6	0.021226751059890248	8.3881317934631664	7.10	0.14999999999999946	596200000000	0.034584267987298744	27.113842018190384
49.98727388	0.010143010021046894	3.9117684506318232	0.018080669109930892	23.23029724668954	4453.1	0.013223968377102934	8.4013557618402704	7.10	0	613266666666.66696	0.028223679130977784	27.14206569732136
50.24714656	0.005185309819418116	3.9169537604512408	0.016482787036262714	23.2467800337258	4516.3	0.0140925916923198	8.4154483535325888	6.56	-0.54	626700000000	0.021668096855680828	27.16373379417704
50.00256051	-0.004879546134292312	3.9120742143169488	0.043228403591994536	23.290008437317796	4555.2	0.008576362991183472	8.4240247165237728	6.21	-0.34999999999999964	651200000000	0.038348857457702224	27.202082651634744
50.30829307	0.0060957213658205944	3.9181699356827696	0.035413997305919764	23.325422434623716	4619.6	0.014038683717158662	8.4380634002409312	5.21	-1	678800000000	0.04150971867174036	27.243592370306484
50.65988552	0.0069644491171843016	3.9251343847999536	0.035623810213152752	23.361046244836868	4669.4	0.010722462510406316	8.4487858627513376	5.53	0.32000000000000028	708333333333.334	0.042588259330337056	27.28618062963682
51.27135064	0.011997744319429682	3.9371321291193832	0.020275816230864496	23.381322061067732	4736.2	0.014204542650583462	8.4629904054019216	5.59	0.059999999999999608	731566666666.66608	0.03227356055029418	27.318454190187116
51.85224251	0.011266054572685036	3.948398183692068	0.0059897715524765968	23.387311832620208	4821.5	0.017849956548516844	8.4808403619504384	5.67	0.080000000000000064	744300000000	0.017255826125161632	27.335710016312276
52.40256112	0.010557282776396892	3.9589554664684648	-0.0093935551363384384	23.377918277483872	4900.5	0.01625215775879596	8.4970925197092336	6.40	0.73000000000000048	745166666666.66608	0.001163727640058454	27.336873743952336
52.89173322	0.009291588350424984	3.9682470548188904	0.0014313014266496004	23.37934957891052	5022.7	0.024630396993400084	8.5217229167026336	5.77	-0.6300000000000008	753200000000	0.010722889777074584	27.347596633729408
53.30447218	0.007773178649147728	3.9760202334680376	-0.00067328773508501528	23.378676291175436	5090.6	0.013428064087380064	8.5351509807900144	5.70	-0.0699999999999994	758566666666.66608	0.007099890914062712	27.354696524643472
53.9159373	0.011405883487211276	3.9874261169552488	0.0070543037552672768	23.385730594930704	5207.7	0.022742597752598572	8.5578935785426128	6.46	0.75999999999999984	772700000000	0.018460187242478556	27.373156711885952
54.57326231	0.012117944570726902	3.999544061525976	0.00086841601165454912	23.386599010942356	5299.5	0.017474176924697104	8.5753677554673104	7.24	0.78000000000000032	782800000000	0.01298636058238145	27.386143072468332
55.16944081	0.010865129944806374	4.0104091914707824	-0.0081011114309021968	23.378497899511456	5412.7	0.021135567661900724	8.5965033231292112	8.07	0.83	784966666666.66608	0.002764018513904176	27.388907090982236
55.79619256	0.011296441896702092	4.0217056333674848	-0.012316113141102036	23.366181786370352	5527.4	0.020969498077365144	8.617472821206576	8.82	0.75	784166666666.66608	-0.0010196712443999444	27.387887419737836
56.69810362	0.01603513095151765	4.0377407643190024	-0.026633067843039092	23.339548718527312	5628.4	0.018107667707525364	8.6355804889141008	8.15	-0.66999999999999992	775900000000	-0.010597936891521442	27.377289482846316
57.14141583	0.0077884104405621104	4.045529174759564	-0.003287663435856736	23.336261055091456	5711.6	0.014673984642039172	8.6502544735561408	7.75	-0.40000000000000032	779400000000	0.0045007470047053744	27.38179022985102
57.7223077	0.010114539289370228	4.0556437140489344	0.0022963646577043308	23.33855741974916	5763.4	0.00902838376617332	8.6592828573223136	7.63	-0.1200000000000001	789133333333.33392	0.012410903947074558	27.394201133798096
58.71593853	0.017067501141764474	4.0727112151906992	-0.0054765768165419008	23.333080842932616	5890.8	0.021864233529694132	8.681147090852008	7.90	0.27000000000000048	798333333333.33392	0.011590924325222574	27.405792058123316
59.29683039	0.0098446389628712432	4.0825558541535704	0.0001677003441358238	23.333248543276752	5974.7	0.014142075482158844	8.6952891663341664	7.73	-0.16999999999999992	806366666666.66608	0.010012339307007068	27.415804397430324
60.32103448	0.017125019266447162	4.0996808734200176	-0.006066552171353656	23.3271819911054	6029.5	0.0091302012094800496	8.7044193675436464	7.36	-0.37000000000000008	815333333333.33392	0.011058467095093504	27.42686286452542
61.34523856	0.0168366836410625	4.11651755706108	-0.0084094959418186128	23.318772495163584	6023.3	-0.0010288066751069636	8.7033905608685392	6.74	-0.62000000000000008	822233333333.33392	0.008427187699243888	27.435290052224664
61.8038374	0.0074478993259541328	4.1239654563870344	0.0053614275119455712	23.324133922675528	6054.9	0.005232579705642948	8.7086231405741824	5.91	-0.83	832833333333.33392	0.012809326837899704	27.44809937906256
62.17071648	0.005918636357320928	4.1298840927443552	0.013935000636597472	23.338068923312124	6143.6	0.014543027967290456	8.7231661685414736	5.57	-0.33999999999999984	849533333333.33392	0.0198536369939184	27.46795301605648
62.64460195	0.007593422874389688	4.1374775156187448	0.011642796984247638	23.349711720296372	6218.4	0.012101749374537008	8.7352679179160096	5.22	-0.35000000000000052	866033333333.33392	0.019236219858637328	27.487189235915116
63.1643473	0.0082625013556922864	4.1457400169744368	0.016260179005310072	23.365971899301684	6279.3	0.0097458703653998672	8.7450137882814096	4.07	-1.1499999999999994	887533333333.33392	0.02452268036100236	27.51171191627612
63.59237289	0.0067535230670801024	4.1524935400415168	0.033620688497207672	23.399592587798892	6380.8	0.016034972046053752	8.761048760327464	4.04	-0.030000000000000248	924100000000	0.040374211564287776	27.552086127840408
64.08154499	0.0076628727587735312	4.1601564128002904	0.019522576527281288	23.419115164326172	6492.3	0.01732337796022243	8.7783721382876864	3.66	-0.37999999999999992	949566666666.66608	0.02718544928605482	27.579271577126464
64.57071709	0.0076045993982241104	4.1677610121985144	0.018827131419570264	23.437942295745744	6586.5	0.014405240382195928	8.7927773786698816	2.91	-0.75	975000000000	0.026431730817794376	27.605703307944256
65.13632233	0.008721328119011496	4.1764823403175264	0.0312551808739423	23.469197476619684	6697.6	0.016727153581799214	8.8095045322516816	3.22	0.31000000000000004	1014766666666.67	0.0399765089929538	27.645679816937212
65.6102078	0.0072489502343664464	4.1837312905518928	0.011623831965763998	23.480821308585448	6748.2	0.007526549386350112	8.817031081638032	2.95	-0.27	1034100000000	0.018872782200130444	27.66455259913734
66.08409327	0.0071967809009656488	4.1909280714528584	0.020241396213261708	23.501062704798708	6829.6	0.011990304058064894	8.829021385696096	3.07	0.11999999999999966	1062866666666.67	0.027438177114227356	27.691990776251568
66.389825830000008	0.0046157478375041808	4.1955438192903624	0.024559941690818656	23.525622646489532	6904.2	0.01086381536137182	8.8398852010574688	2.95	-0.11999999999999966	1094333333333.33	0.029175689528322836	27.721166465779892
66.94014444	0.0082550342437022192	4.2037988535340648	0.016950065592131302	23.54257271208166	7032.8	0.01845499747950008	8.858340198536968	3.06	0.10999999999999988	1122266666666.67	0.025205099835833524	27.746371565615724
67.276450260000008	0.0050114000371870304	4.208810253571252	0.0071514705745947536	23.549724182656256	7136.3	0.014609515197950174	8.8729497137349184	3.50	0.43999999999999992	1136000000000	0.012162870611781784	27.758534436227508
67.658615960000008	0.0056644537636341144	4.2144747073348856	0.00065357357092743488	23.55037775622718	7269.8	0.018534346097862196	8.8914840598327808	4.14	0.63999999999999968	1143200000000	0.0063180273345615488	27.764852463562068
68.28536772	0.0092208008582526096	4.2236955081931384	-0.0023630997806494136	23.548014656446532	7352.3	0.011284408593301266	8.9027684684260816	4.62	0.4800000000000004	1151066666666.67	0.0068577010776031952	27.771710164639672
68.68282005	0.0058035877095337088	4.229499095902672	-0.0062090909735994512	23.541805565472936	7476.7	0.01677832872488061	8.9195467971509632	5.60	0.97999999999999952	1150600000000	-0.00040550326406574296	27.771304661375604
69.187278770000008	0.007317917018162312	4.2368170129208344	-0.0091447193182032656	23.532660846154732	7545.3	0.0091333346919331152	8.928680131842896	5.73	0.13000000000000078	1148500000000	-0.0018268023000409528	27.769477859075564
69.75288401	0.0081417547394631024	4.2449587676602976	-0.010088213236433496	23.522572632918296	7604.9	0.0078679235201271072	8.9365480553630224	5.47	-0.26000000000000068	1146266666666.67	-0.0019464584969703936	27.767531400578596
70.10447646	0.0050278825439660224	4.2499866502042632	-0.006745070852480772	23.515827562065816	7706.5	0.013271352223751976	8.9498194075867744	5.28	-0.18999999999999952	1144300000000	-0.00171718830851475	27.76581421227008
70.48664216	0.0054365687538986408	4.2554232189581624	-0.015390103900115192	23.5004374581657	7799.5	0.011995500472147924	8.9618149080589232	5.14	-0.14000000000000056	1132966666666.67	-0.009953535146216552	27.755860677123864
